user_id,item_list
46,"Schindler's List (1993)|userCF_rec;Star Wars (1977)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|userCF_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec"
47,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
48,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|userCF_rec;Blade Runner (1982)|userCF_rec;Braveheart (1995)|userCF_rec;Close Shave, A (1995)|userCF_rec"
49,"Schindler's List (1993)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Casablanca (1942)|userCF_rec;Fargo (1996)|hotest_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec;Blade Runner (1982)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Braveheart (1995)|userCF_rec"
50,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
51,"Schindler's List (1993)|hotest_rec;Godfather, The (1972)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Fargo (1996)|hotest_rec;Casablanca (1942)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec"
52,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|userCF_rec;Shawshank Redemption, The (1994)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec"
53,"Schindler's List (1993)|userCF_rec;Godfather, The (1972)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Titanic (1997)|hotest_rec;Casablanca (1942)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec"
54,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Fargo (1996)|hotest_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec"
55,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec"
56,"Schindler's List (1993)|userCF_rec;Godfather, The (1972)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Fargo (1996)|userCF_rec;Titanic (1997)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Boot, Das (1981)|userCF_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec"
57,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Godfather, The (1972)|userCF_rec;Silence of the Lambs, The (1991)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Titanic (1997)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec"
58,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Braveheart (1995)|userCF_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Boot, Das (1981)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;12 Angry Men (1957)|userCF_rec;Vertigo (1958)|userCF_rec;Graduate, The (1967)|userCF_rec;Fugitive, The (1993)|userCF_rec;Godfather: Part II, The (1974)|userCF_rec"
59,"Close Shave, A (1995)|userCF_rec;L.A. Confidential (1997)|userCF_rec;Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;12 Angry Men (1957)|userCF_rec;Good Will Hunting (1997)|userCF_rec;Godfather, The (1972)|hotest_rec;Sense and Sensibility (1995)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;Fargo (1996)|hotest_rec;Lone Star (1996)|userCF_rec;Sling Blade (1996)|userCF_rec;As Good As It Gets (1997)|userCF_rec;Full Monty, The (1997)|userCF_rec;Apt Pupil (1998)|userCF_rec"
60,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Amadeus (1984)|userCF_rec;Braveheart (1995)|userCF_rec;Close Shave, A (1995)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Godfather: Part II, The (1974)|userCF_rec"
61,"Star Wars (1977)|userCF_rec;Schindler's List (1993)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
62,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Titanic (1997)|userCF_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Rear Window (1954)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;To Kill a Mockingbird (1962)|userCF_rec;Close Shave, A (1995)|userCF_rec;Boot, Das (1981)|userCF_rec;12 Angry Men (1957)|userCF_rec;North by Northwest (1959)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Vertigo (1958)|userCF_rec;Graduate, The (1967)|userCF_rec"
63,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec"
64,"Schindler's List (1993)|hotest_rec;Casablanca (1942)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;To Kill a Mockingbird (1962)|userCF_rec;Close Shave, A (1995)|userCF_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;12 Angry Men (1957)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Vertigo (1958)|userCF_rec;Good Will Hunting (1997)|userCF_rec"
65,"Godfather, The (1972)|userCF_rec;Schindler's List (1993)|hotest_rec;Raiders of the Lost Ark (1981)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Casablanca (1942)|userCF_rec;Titanic (1997)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;Rear Window (1954)|userCF_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Blade Runner (1982)|userCF_rec;Braveheart (1995)|userCF_rec"
66,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec"
67,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Fargo (1996)|hotest_rec;Casablanca (1942)|userCF_rec"
68,"Schindler's List (1993)|userCF_rec;Shawshank Redemption, The (1994)|userCF_rec;Silence of the Lambs, The (1991)|userCF_rec;Star Wars (1977)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec"
69,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec;Blade Runner (1982)|userCF_rec"
70,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Braveheart (1995)|userCF_rec"
71,"Schindler's List (1993)|userCF_rec;Godfather, The (1972)|userCF_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;Amadeus (1984)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec"
72,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Casablanca (1942)|userCF_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Braveheart (1995)|userCF_rec;Close Shave, A (1995)|userCF_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;12 Angry Men (1957)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Good Will Hunting (1997)|userCF_rec"
73,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|userCF_rec;Titanic (1997)|hotest_rec;Casablanca (1942)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Rear Window (1954)|userCF_rec;Amadeus (1984)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Braveheart (1995)|userCF_rec"
74,"Star Wars (1977)|userCF_rec;Schindler's List (1993)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec"
75,"Star Wars (1977)|userCF_rec;Schindler's List (1993)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
76,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|userCF_rec;Godfather, The (1972)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Casablanca (1942)|userCF_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Braveheart (1995)|userCF_rec"
77,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Rear Window (1954)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Braveheart (1995)|userCF_rec;Close Shave, A (1995)|userCF_rec;Boot, Das (1981)|userCF_rec"
78,"Star Wars (1977)|userCF_rec;Schindler's List (1993)|userCF_rec;Shawshank Redemption, The (1994)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|userCF_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec"
79,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec"
80,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Amadeus (1984)|userCF_rec"
81,"Star Wars (1977)|userCF_rec;Schindler's List (1993)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Godfather, The (1972)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Raiders of the Lost Ark (1981)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Titanic (1997)|hotest_rec;Casablanca (1942)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Rear Window (1954)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec"
82,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|userCF_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Titanic (1997)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Empire Strikes Back, The (1980)|hotest_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;Fargo (1996)|hotest_rec;Blade Runner (1982)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Close Shave, A (1995)|userCF_rec;Boot, Das (1981)|userCF_rec"
83,"Schindler's List (1993)|hotest_rec;Star Wars (1977)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Raiders of the Lost Ark (1981)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|userCF_rec;Fargo (1996)|userCF_rec;Titanic (1997)|userCF_rec;Empire Strikes Back, The (1980)|userCF_rec;Rear Window (1954)|userCF_rec;Princess Bride, The (1987)|hotest_rec;L.A. Confidential (1997)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec"
